J41026|U0001|C57EVTADM:0 C57SLSADM4:14 
J4114|U0002|C57EVTADM:0 POS3PL:6 
J4211|USTPOSFLD|C57EVTADM:0 C57POS:5 
J01051||C57EVTADM:0 POS3PL:1 
J01051||C57EVTADM:0 C01:2 
J41025||C57EVTADM:0 C57SLSADM4:2 
J4211|USTPOS|C57EVTADM:0 C57POSA:4 
J01053|ZJDE0001|C57EVTADM:0 C01:9 
J42045|USTPOS|C57EVTADM:0 C57POS:9 
J4206||C57EVTADM:0 C01:8 
J010512||C57EVTADM:0 C01:7 
J4211|USTPOSEMG|C57EVTADM:0 C57POSADMN:6 
J4211|USTPOSEMG|C57EVTADM:0 C57POSA:6 
J42045|USTPOS|C57EVTADM:0 C57POSADMN:9 
J4211|USTPOSFLD|C57EVTADM:0 C57POSA:5 
J42045|USTPOS|C57EVTADM:0 C57POSA:14 
J010513||C57EVTADM:0 C01:5 
J41240|ZJDE0001|C57EVTADM:0 POS3PL:15 
J4211|USTPOS|C57EVTADM:0 C57POS:4 
J01054|U0001|C57EVTADM:0 C01:12 
J4211|USTPOSEMG|C57EVTADM:0 C57POS:6 
J4211|USTPOS|C57EVTADM:0 C57POSADMN:4 
J4312|USTC0004NB|C57EVTADM:0 POS3PL:4 
J4211|USTPOSFLD|C57EVTADM:0 C57POSADMN:5 
J4101|U0001|C57EVTADM:0 C57SLSADM4:13 
J41011||C57EVTADM:0 C57SLSADM4:1 
J4016|ZJDE0001|C57EVTADM:0 C01:11 
