J4211|USTIIPISMP|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:24 C732F:21 C58F:5 
J41240|U0001F|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:9 C4121F:14 
J4113|U0002|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:3 C41TXN:1 
J41011||C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:4 C4112F:3 
J4112|U0002|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:3 C41TXN:6 
J4112|U0001|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:21 C3011F:20 C4111:8 
J4112|U4444|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:3 C41TXN:22 
J4112|U4444|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:3 C41TXN:22 
J30835|USTF0001|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:10 
J4114|U0005|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:3 C41TXN:13 
J4113|U0001|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:11 C43PA3F:12 
J30835|USTF0012|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:12 C3031FPK:16 
J4312|USTF0001AQ|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:11 C43PA3F:5 
J4112|U0001|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:21 C3011F:20 C4111:8 
J42045|USTC0001|C09F:0 C30F:24 C41F:11 C43PA3F:24 C732F:14 
J4105|U0001|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:4 C4112F:4 
J30026|USTC0001|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:2 
J4112|U1111|C09F:0 C3111F:3 C3111FPK:23 C41F:3 C41TXN:7 
J4101|U0001|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:4 C4112F:2 
J43500|USTF0002H|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:24 C41F:5 C41TXN1F:22 
J4211|USTINTLMEX|C09F:0 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:24 C732F:21 C58F:4 
J4113|U0001|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:11 C43PA3F:12 
J4114|U0013|C09F:0 C09PF:7 C3116F:23 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:22 C3014F:24 C30F:24 C41F:5 C41TXN1F:9 
J4114|U0005|C09F:0 C3111F:3 C3111FPK:23 C41F:3 C41TXN:13 
