J09800|USTN0034|C09N2:0 C09PN:7 C3116N:19 
J41026|U0001|C09N2:0 C41AN:2 
J09800|USTC0033|C09N2:0 C09PN:5 C09P2N:5 
J4112|U1111|C09N2:0 C41AN:4 C41TXN:7 
J4116|U0004|C09N2:0 C41AN:4 C41TXN:20 
J1202||C09N2:0 C12N:4 
J09800|U0005|C09N2:0 C09PN:9 C09P3N:6 
J09800|U0001|C09N2:0 C09PN:9 C09P3N:3 
J09201||C09N2:0 C12N:8 C1222N:15 
J4112|U2222|C09N2:0 C41AN:4 C41TXN:23 
J09201||C09N2:0 C09PN:11 C41TXN2N:6 
J4114|U0016|C09N2:0 C41AN:4 C41TXN:8 
J4114|U0008|C09N2:0 C41AN:4 C41TXN:19 
J01054|U0001|C09N2:0 C04N:1 C04A:2 
J4112|U3333|C09N2:0 C41AN:4 C41TXN:24 
J4114|U0014|C09N2:0 C41AN:4 C41TXN:21 
J010513||C09N2:0 C04N:1 C04A:7 
J4116|U0099|C09N2:0 C41AN:4 C41TXN:12 
J09201||C09N2:0 C12N:18 C1212N:22 
J4114|U0007|C09N2:0 C41AN:4 C41TXN:15 
J4112|U0003|C09N2:0 C41AN:4 C41TXN:5 
J4114|U0006|C09N2:0 C41AN:4 C41TXN:16 
J4112|U0002|C09N2:0 C41AN:4 C41TXN:6 
J09800|ZJDE0028|C09N2:0 C12N:8 C1222N:7 
J4112|U0010|C09N2:0 C41AN:4 C41TXN:11 
J09800|ZJDE0028|C09N2:0 C12N:18 C1212N:15 
J4101|U0001|C09N2:0 C41AN:1 
J09800|ZJDE0016|C09N2:0 C12N:18 C1212N:6 
J010513||C09N2:0 C04A1:6 
J09101|USTC0001|C09N2:0 C09PN:1 C0911N:2 
J09201||C09N2:0 C09PN:1 C0911N:7 
J4116|U0009|C09N2:0 C41AN:4 C41TXN:2 
J4211|U0001|C09N2:0 C09PN:11 C41TXN2N:2 
J4112|U1111A|C09N2:0 C41AN:4 C41TXN:3 
J4114|U0010|C09N2:0 C41AN:4 C41TXN:14 
J4114|U0005|C09N2:0 C41AN:4 C41TXN:13 
J01051||C09N2:0 C04A1:5 
J4112|U0001|C09N2:0 C41AN:4 C41TXN:4 
J4113|U0001|C09N2:0 C41AN:4 C41TXN:10 
J09800|USTC0019|C09N2:0 C09PN:5 C09P2N:2 
J0901A||C09N2:0 C09N2:4 
J09800|USTC0004|C09N2:0 C09PN:1 C0911N:8 
J4113|U0002|C09N2:0 C41AN:4 C41TXN:1 
J09800|ZJDE0029|C09N2:0 C12N:8 C1222N:21 
J09800|USTC0042|C09N2:0 C09PN:3 C09P1N:2 
J09800|ZJDE0029|C09N2:0 C12N:18 C1212N:19 
J4112|U0004|C09N2:0 C41AN:4 C41TXN:9 
J01054|U0001|C09N2:0 C04A1:1 
J4112|U4444|C09N2:0 C41AN:4 C41TXN:22 
J1201|ZJDE0001|C09N2:0 C12N:2 
J12850|USTNF001|C09N2:0 C12N:7 
J12105||C09N2:0 C12N:8 C1222N:19 
J01051||C09N2:0 C04N:1 C04A:6 
J0901||C09N2:0 C09N2:3 
J09800|USTC0098|C09N2:0 C09PN:11 C41TXN2N:7 
J57599|USTN0004FA|C09N2:0 C12N:23 
J4114|U0009|C09N2:0 C41AN:4 C41TXN:17 
