J09800|USTC0019|C09ACCT:0 C09REVPSTA:17 
J0901A||C09ACCT:0 C09411ACCT:7 
J09101|USTC0001|C09ACCT:0 C09ACCT:14 
J09800|USTC0005|C09ACCT:0 C09REVPSTA:24 C09REVPSTB:14 
J0006AS|ZJDE0001|C09ACCT:0 C09411ACCT:3 
J3002|USTC0005|C09ACCT:0 C55A:7 C4114A:14 
J09800|ZJDE0029|C09ACCT:0 C09REVPSTA:24 C09REVPSTB:18 
J09800|U0005|C09ACCT:0 C09REVPSTA:23 
J09201||C09ACCT:0 C09REVPSTA:24 C09REVPSTB:5 
J00105||C09ACCT:0 C09411ACCT:2 
J3002|USTC0002|C09ACCT:0 C55A:7 C4114A:15 
J4101|U0001|C09ACCT:0 C55A:3 C4112ACCT:2 
J09800|USTC0004|C09ACCT:0 C09REVPSTA:14 
J41025||C09ACCT:0 C55A:3 C4112ACCT:8 
J09800|USTC0001|C09ACCT:0 C09REVPSTA:15 
J09800|USTC0033|C09ACCT:0 C09REVPSTA:18 
J09800|USTC0042|C09ACCT:0 C09REVPSTA:20 
J0901||C09ACCT:0 C04ACCT:1 C0414:24 
J0901||C09ACCT:0 C09411ACCT:8 
J09800|ZJDE0028|C09ACCT:0 C09REVPSTA:24 C09REVPSTB:16 
J41011||C09ACCT:0 C55A:3 C4112ACCT:3 
J09201||C09ACCT:0 C09REVPSTA:2 
J09800|ZJDE0016|C09ACCT:0 C09REVPSTA:24 C09REVPSTB:15 
J09800|USTC0034|C09ACCT:0 C09REVPSTA:19 
J41026|U0001|C09ACCT:0 C55A:3 C4112ACCT:7 
J09800|USTC0020|C09ACCT:0 C09REVPSTA:21 
J42045|USTC0001|C09ACCT:0 C09INQ:2 
J4006||C09ACCT:0 C55A:2 
J09800|USTC0002|C09ACCT:0 C09REVPSTA:16 
J09800|U0001|C09ACCT:0 C09REVPSTA:22 
